uuid,title,slide_url,paper_url
9b9a88a5-8a1c-4c8b-be00-5a81eabdafeb,ComGAN: Unsupervised Disentanglement and Segmentation via Image Composition,nips.cc/media/neurips-2022/Slides/54645.pdf,openreview.net/pdf?id=0xbhGxgzd1t
73f23008-773c-429a-a8f9-b4e0d5d8b0af,A Unified Diversity Measure for Multiagent Reinforcement Learning,nips.cc/media/neurips-2022/Slides/55016_yHHgT64.pdf,openreview.net/pdf?id=H-6iczs__Ro
85390960-321f-4d8a-a4be-a85b48ea3a0a,Efficient Graph Similarity Computation with Alignment Regularization,nips.cc/media/neurips-2022/Slides/53268.pdf,openreview.net/pdf?id=lblv6NGI7un
1f24a953-0e4b-4f1a-888e-d8784ea95bd4,Neural Stochastic Control,nips.cc/media/neurips-2022/Slides/54199.pdf,openreview.net/pdf?id=5wI7gNopMHW
d0fd8865-a756-423c-a484-dd2a3f9b76cb,Mingling Foresight with Imagination: Model-Based Cooperative Multi-Agent Reinforcement Learning,nips.cc/media/neurips-2022/Slides/54321.pdf,openreview.net/pdf?id=flBYpZkW6ST
d962c5b9-4a45-471e-9564-ff953a6d9288,Quantized Training of Gradient Boosting Decision Trees,nips.cc/media/neurips-2022/Slides/53370.pdf,openreview.net/pdf?id=Cd-b50MZ0Gc
7f5cabc7-8709-4cd0-9bcd-000124f66995,Byzantine-tolerant federated Gaussian process regression for streaming data,nips.cc/media/neurips-2022/Slides/53831.pdf,openreview.net/pdf?id=Nx4gNemvNvx
dd6bd2b2-bff4-414a-a10a-bfeb725ef912,PointTAD: Multi-Label Temporal Action Detection with Learnable Query Points,nips.cc/media/neurips-2022/Slides/55101_JjzRFOP.pdf,openreview.net/pdf?id=_r8pCrHwq39
aacc9f68-4c71-490b-8eea-960144c98f8e,FNeVR: Neural Volume Rendering for Face Animation,nips.cc/media/neurips-2022/Slides/54805_xsehEyR.pdf,openreview.net/pdf?id=7HTEHRMlxYH
bdf6499a-fa59-4da5-a458-41c229c836b2,BLOX: Macro Neural Architecture Search Benchmark and Algorithms,nips.cc/media/neurips-2022/Slides/55668.pdf,openreview.net/pdf?id=IIbJ9m5G73t
f86f04ff-65ba-44f3-a663-a8a0a57ae0b9,GenerSpeech: Towards Style Transfer for Generalizable Out-Of-Domain Text-to-Speech,nips.cc/media/neurips-2022/Slides/54425.pdf,openreview.net/pdf?id=dmCyoqxEwHf
d48cb352-ce2f-4f84-82c0-0597f4477bae,Forecasting Human Trajectory from Scene History,nips.cc/media/neurips-2022/Slides/54792.pdf,openreview.net/pdf?id=RW-OOBU11xl
7fa9cc8f-f459-4646-a00c-5a805970f00e,Estimating Noise Transition Matrix with Label Correlations for Noisy Multi-Label Learning,nips.cc/media/neurips-2022/Slides/55359_TFK6nKT.pdf,openreview.net/pdf?id=GwXrGy_vc8m
7c5948a8-ccd1-471f-beab-a40dba6035a6,Product Ranking for Revenue Maximization with Multiple Purchases,nips.cc/media/neurips-2022/Slides/55304.pdf,openreview.net/pdf?id=wxWTyJtiJZ
a1e4c05f-0736-4155-a601-462770725321,Surprise Minimizing Multi-Agent Learning with Energy-based Models,nips.cc/media/neurips-2022/Slides/54138.pdf,openreview.net/pdf?id=vkhYWVtfcSQ
29599488-9973-4f30-8bb3-80c7e24129a2,Estimating graphical models for count data with applications to single-cell gene network,nips.cc/media/neurips-2022/Slides/54586.pdf,openreview.net/pdf?id=7k_J2kkIy3U
febda736-aff7-4377-8f92-c64328df95f9,Multi-view Subspace Clustering on Topological Manifold,nips.cc/media/neurips-2022/Slides/54391.pdf,openreview.net/pdf?id=ECQ-O1q0saD
11ba2bc2-2ce5-41ff-9b8f-d5fbc603cc77,Contextual Bandits with Knapsacks for a Conversion Model,nips.cc/media/neurips-2022/Slides/54788_Wln1qHy.pdf,openreview.net/pdf?id=OoN6TVb4Vkq
ccb7b0fb-cc04-4e25-bd6e-026e5913cb0a,Versatile Multi-stage Graph Neural Network for Circuit Representation,nips.cc/media/neurips-2022/Slides/55208.pdf,openreview.net/pdf?id=nax3ATLrovW
465b772d-d4c1-4acf-9331-9c7b035b1689,S-Prompts Learning with Pre-trained Transformers: An Occam’s Razor for Domain Incremental Learning,nips.cc/media/neurips-2022/Slides/55432.pdf,openreview.net/pdf?id=ZVe_WeMold
5562a9c1-9e03-4463-a8cc-b8dec5bc0505,A Unified Hard-Constraint Framework for Solving Geometrically Complex PDEs,nips.cc/media/neurips-2022/Slides/53220.pdf,openreview.net/pdf?id=GNt5ntEGjD3
a71411eb-7f6d-44c4-85c3-b7080a6ecc0c,Revisiting Graph Contrastive Learning from the Perspective of Graph Spectrum,nips.cc/media/neurips-2022/Slides/54317.pdf,openreview.net/pdf?id=L0U7TUWRt_X
df30df5a-7441-4276-a415-b55382baa937,Deliberated Domain Bridging for Domain Adaptive Semantic Segmentation,nips.cc/media/neurips-2022/Slides/55333.pdf,openreview.net/pdf?id=ievxJqXwPCm
d11e1c6e-fba5-4cca-9634-eb555ba69186,Stochastic Window Transformer for Image Restoration,nips.cc/media/neurips-2022/Slides/55280.pdf,openreview.net/pdf?id=0ucMtEKCihU
c431b749-eac0-4f40-bd11-2422a7f0a710,Exploring Figure-Ground Assignment Mechanism in Perceptual Organization,nips.cc/media/neurips-2022/Slides/54817.pdf,openreview.net/pdf?id=c3HrNgQE7d
e651230f-f79a-4f84-89b0-a4506416f3a9,Towards Lightweight Black-Box Attack Against Deep Neural Networks,nips.cc/media/neurips-2022/Slides/55363.pdf,openreview.net/pdf?id=Gpqqm4p91Ez
5bb59c6c-aeb0-40a9-b451-8a85c5b47675,FOF: Learning Fourier Occupancy Field for Monocular Real-time Human Reconstruction,nips.cc/media/neurips-2022/Slides/54834.pdf,openreview.net/pdf?id=qtQ9thon9fV
cbc495e7-d647-4844-af32-83b43fce8119,Leveraging Inter-Layer Dependency for Post -Training Quantization,nips.cc/media/neurips-2022/Slides/54389.pdf,openreview.net/pdf?id=L7n7BPTVAr3
df5a891e-5bf6-4bea-9ac9-08326fa908ff,Tensor Wheel Decomposition and Its Tensor Completion Application,nips.cc/media/neurips-2022/Slides/55368.pdf,openreview.net/pdf?id=Ag3ycrdh6n
efd9a62b-d96c-4da2-9671-082ecb2f64c4,Coded Residual Transform for Generalizable Deep Metric Learning,nips.cc/media/neurips-2022/Slides/55431_W5LsqD1.pdf,openreview.net/pdf?id=AlgbeSuE1lx
3ac2918e-d9d2-4a89-84cf-b309a1c715d2,Decoupling Classifier for Boosting Few-shot Object Detection and Instance Segmentation,nips.cc/media/neurips-2022/Slides/55372_kHEysnz.pdf,openreview.net/pdf?id=dVXO3Orjmxk
8b62decd-48a6-4012-bce9-3485c125bb4a,BEVFusion: A Simple and Robust LiDAR-Camera Fusion Framework,nips.cc/media/neurips-2022/Slides/55002.pdf,openreview.net/pdf?id=zzDrPqn57DL
17419e82-c3d8-45ab-b1f5-5c35780e9081,Improved Utility Analysis of Private CountSketch,nips.cc/media/neurips-2022/Slides/54597.pdf,openreview.net/pdf?id=XFCirHGr4Cs
ba34053e-87ec-4c21-b20a-b48de8f5ef42,"""Lossless"" Compression of Deep Neural Networks: A High-dimensional Neural Tangent Kernel Approach",nips.cc/media/neurips-2022/Slides/55429.pdf,openreview.net/pdf?id=NaW6T93F34m
df2eccea-0e93-4948-93f0-186a389db35b,Collaborative Learning by Detecting Collaboration Partners,nips.cc/media/neurips-2022/Slides/53494.pdf,openreview.net/pdf?id=fkiFqG-muu
9c9a5381-1525-4681-b51b-00b396e40de0,GAR: Generalized Autoregression for Multi-Fidelity Fusion,nips.cc/media/neurips-2022/Slides/55046_uubcAyK.pdf,openreview.net/pdf?id=aLNWp0pn1Ij
af99f714-6d3f-4233-815e-8e2cecb1a050,Meta-Reward-Net: Implicitly Differentiable Reward Learning for Preference-based Reinforcement Learning,nips.cc/media/neurips-2022/Slides/53089.pdf,openreview.net/pdf?id=OZKBReUF-wX
fba74913-8247-406c-917b-8a50290a4b9f,Fixed-Distance Hamiltonian Monte Carlo,nips.cc/media/neurips-2022/Slides/54829_El7L7P0.pdf,openreview.net/pdf?id=Fytzfxj3Bq7
a6cab161-7ac6-475f-9650-4f763d24dbe6,DARE: Disentanglement-Augmented Rationale Extraction,nips.cc/media/neurips-2022/Slides/53560.pdf,openreview.net/pdf?id=6OhjECfqt2
eaa1c332-6f9b-440c-beb5-dc6b40c06ce5,Empirical Phase Diagram for Three-layer Neural Networks with Infinite Width,nips.cc/media/neurips-2022/Slides/53562.pdf,openreview.net/pdf?id=ZgWT_u19Ue5
cb74b734-95e9-4b27-ac9c-1cc1279e2cf1,Efficient Knowledge Distillation from Model Checkpoints,nips.cc/media/neurips-2022/Slides/55373.pdf,openreview.net/pdf?id=0ltDq6SjrfW
0a668d21-4a03-48ad-9517-b7e5f82e9816,A Unified Model for Multi-class Anomaly Detection,nips.cc/media/neurips-2022/Slides/55070_jaX8GKu.pdf,openreview.net/pdf?id=bMYU8_qD8PW
61ca8072-859e-4952-8c67-1d8b9823f0b0,Combining Explicit and Implicit Regularization for Efficient Learning in Deep Networks,nips.cc/media/neurips-2022/Slides/52871.pdf,openreview.net/pdf?id=sADLRl2STMe
3475aee7-a8c2-4d09-bae2-13d8b733e978,Concentration of Data Encoding in Parameterized Quantum Circuits,nips.cc/media/neurips-2022/Slides/53515.pdf,openreview.net/pdf?id=XlIUm7Obm6
ebbcb0b1-bd6a-44d7-a57f-13c16d7627c7,Decision-based Black-box Attack Against Vision Transformers via Patch-wise Adversarial Removal,nips.cc/media/neurips-2022/Slides/53811.pdf,openreview.net/pdf?id=CwQCeJnteii
05c3a80e-9f05-421f-aef2-691e8ae1ad7c,TaiSu: A 166M Large-scale High-Quality Dataset for Chinese Vision-Language Pre-training,nips.cc/media/neurips-2022/Slides/55714.pdf,openreview.net/pdf?id=iAxH-ikIP0I
babd02aa-55db-4b38-8412-b6adbffc40c8,Can Adversarial Training Be Manipulated By Non-Robust Features?,nips.cc/media/neurips-2022/Slides/52949_kmYM0nz.pdf,openreview.net/pdf?id=TVlKuUk-uj9
2e4467a8-1970-4ff3-9af6-60451f998be8,On Batch Teaching with Sample Complexity Bounded by VCD,nips.cc/media/neurips-2022/Slides/54015.pdf,openreview.net/pdf?id=wKf5dRSartn
4ec8a062-4c19-4787-9765-6b85428dbc04,Approximate Secular Equations for the Cubic Regularization Subproblem,nips.cc/media/neurips-2022/Slides/55185.pdf,openreview.net/pdf?id=XrECTbqRCfX
0588bc2d-6faa-4b58-bba8-239545afe78f,Let Images Give You More: Point Cloud Cross-Modal Training for Shape Analysis,nips.cc/media/neurips-2022/Slides/55376_ytrawcB.pdf,openreview.net/pdf?id=1qXIyIxLbEu
af3209fc-396f-45b3-9b47-0fc9d6111bfb,METS-CoV: A Dataset of Medical Entity and Targeted Sentiment on COVID-19 Related Tweets,nips.cc/media/neurips-2022/Slides/55656.pdf,openreview.net/pdf?id=GP1Ncd8nTgn
7c3250d7-9b52-462b-96ec-bcd2928939c1,"Generative Time Series Forecasting with Diffusion, Denoise, and Disentanglement",nips.cc/media/neurips-2022/Slides/53118.pdf,openreview.net/pdf?id=rG0jm74xtx
3b02d989-2e27-49ed-a9ba-34d7650f8a6b,RORL: Robust Offline Reinforcement Learning via Conservative Smoothing,nips.cc/media/neurips-2022/Slides/53767.pdf,openreview.net/pdf?id=_QzJJGH_KE
874554ae-570b-49b4-a2a5-6acf1a890a0d,Quasi-Newton Methods for Saddle Point Problems,nips.cc/media/neurips-2022/Slides/54327.pdf,openreview.net/pdf?id=pELM0QgWIjn
bc4f1aec-14c5-441c-8b81-07f38ee23f5f,A Unified Evaluation of Textual Backdoor Learning: Frameworks and Benchmarks,nips.cc/media/neurips-2022/Slides/55741.pdf,openreview.net/pdf?id=k3462dQtQhg
58402eb7-914d-41b1-9ab4-0cc9ff48d90f,Generalizing Consistent Multi-Class Classification with Rejection to be Compatible with Arbitrary Losses,nips.cc/media/neurips-2022/Slides/53230_zztwPs5.pdf,openreview.net/pdf?id=DwHIcEyias
ce2ebd58-7378-43aa-925f-57b67dcba0da,Stimulative Training of Residual Networks: A Social Psychology Perspective of Loafing,nips.cc/media/neurips-2022/Slides/54310.pdf,openreview.net/pdf?id=NpeHeIkbfYU
592304f2-eddf-4a41-8f16-dd570dd66ba5,MVP-N: A Dataset and Benchmark for Real-World Multi-View Object Classification,nips.cc/media/neurips-2022/Slides/55675.pdf,openreview.net/pdf?id=HYELrdRdJI
31bb2dc5-3348-4a5c-b59c-4c81fdd2712f,Provable General Function Class Representation Learning in Multitask Bandits and MDP,nips.cc/media/neurips-2022/Slides/54246.pdf,openreview.net/pdf?id=-uxUxmlr3qT
51e7731a-679c-43d8-bab8-03f37e36addc,HyperMiner: Topic Taxonomy Mining with Hyperbolic Embedding,nips.cc/media/neurips-2022/Slides/54433.pdf,openreview.net/pdf?id=ITqTRTJ-nAg
e1159c8c-4108-4537-a291-9dcf66a8ca65,Zero-Shot 3D Drug Design by Sketching and Generating,nips.cc/media/neurips-2022/Slides/54457.pdf,openreview.net/pdf?id=H_xAgRM7I5N
34d2f134-6035-4145-b060-cc450f8e8a25,Knowledge-Aware Bayesian Deep Topic Model,nips.cc/media/neurips-2022/Slides/53544.pdf,openreview.net/pdf?id=N2AGw9s-wvX
5b4369fc-8a3a-47ac-9c63-84a47323335d,Learning Substructure Invariance for Out-of-Distribution Molecular Representations,nips.cc/media/neurips-2022/Slides/55440.pdf,openreview.net/pdf?id=2nWUNTnFijm
f7b9d391-bd8a-49a1-842a-dbb68ece05d9,Learning Causally Invariant Representations for Out-of-Distribution Generalization on Graphs,nips.cc/media/neurips-2022/Slides/54643.pdf,openreview.net/pdf?id=A6AFK_JwrIW
56d4c84b-794a-4669-9cba-aaded845e2f6,Parameter-free Dynamic Graph Embedding for Link Prediction,nips.cc/media/neurips-2022/Slides/54304.pdf,openreview.net/pdf?id=215KQFiU65l
e2850c8b-e549-47ab-87b2-438f996f50a9,Perturbation Learning Based Anomaly Detection,nips.cc/media/neurips-2022/Slides/54593.pdf,openreview.net/pdf?id=-Xdts90bWZ3
68d4b3e0-9297-4bae-be1d-f8d9705c9bca,Learning Generalizable Models for Vehicle Routing Problems via Knowledge Distillation,nips.cc/media/neurips-2022/Slides/53726.pdf,openreview.net/pdf?id=sOVNpUEgKMp
c3051327-2922-4426-b557-7f12fd2429d2,SoftPatch: Unsupervised Anomaly Detection with Noisy Data,nips.cc/media/neurips-2022/Slides/53707.pdf,openreview.net/pdf?id=pIYYJflkhZ
14879319-d40c-48e7-a2e5-e33766f132a6,DropCov: A Simple yet Effective Method for Improving Deep Architectures,nips.cc/media/neurips-2022/Slides/55184.pdf,openreview.net/pdf?id=QLGuUwDx4S
46599849-c64a-44c0-b2e2-958b7f175041,Neural Surface Reconstruction of Dynamic Scenes with Monocular RGB-D Camera,nips.cc/media/neurips-2022/Slides/55020_W1w8CIR.pdf,openreview.net/pdf?id=8RKJj1YDBJT
923c9763-9693-4372-9395-e8ac2bd88323,Combinatorial Bandits with Linear Constraints: Beyond Knapsacks and Fairness,nips.cc/media/neurips-2022/Slides/53508.pdf,openreview.net/pdf?id=F5TbbyTgbC
33d0eebc-725f-463b-9a37-866b366477e4,Unsupervised Domain Adaptation for Semantic Segmentation using Depth Distribution,nips.cc/media/neurips-2022/Slides/54203.pdf,openreview.net/pdf?id=SLA4t66xln9
ef8251c5-aa08-40f1-ab13-1547eb8da9aa,An Investigation into Whitening Loss for Self-supervised Learning,nips.cc/media/neurips-2022/Slides/54830.pdf,openreview.net/pdf?id=BbUxkmrstyk
a6415782-1220-42fb-8cfa-dcb792f95c27,Cross Aggregation Transformer for Image Restoration,nips.cc/media/neurips-2022/Slides/55335.pdf,openreview.net/pdf?id=wQ2QNNP8GtM
7672f0db-1c40-40f1-bbcf-d332beca7f06,Improving Barely Supervised Learning by Discriminating Unlabeled Samples with Super-Class,nips.cc/media/neurips-2022/Slides/54238.pdf,openreview.net/pdf?id=Nlsr4DepNt
7a19ad16-2d8e-40e6-9c1f-ff5c68ebcc04,Self-Supervised Image Restoration with Blurry and Noisy Pairs,nips.cc/media/neurips-2022/Slides/54989.pdf,openreview.net/pdf?id=lkrnoLxX1Do
765ae711-332c-474c-8ff0-5ffae039cf62,Self-supervised Heterogeneous Graph Pre-training Based on Structural Clustering,nips.cc/media/neurips-2022/Slides/54584.pdf,openreview.net/pdf?id=fBU4qsM6Fkf
49bea80a-b8be-44f8-9687-0909c79081d1,Self-explaining deep models with logic rule reasoning,nips.cc/media/neurips-2022/Slides/54376.pdf,openreview.net/pdf?id=8SY8ete3zu
7a5eb569-45f2-4f51-8895-94a15559f707,Learning Neural Set Functions Under the Optimal Subset Oracle,nips.cc/media/neurips-2022/Slides/54333_NwPxNtj.pdf,openreview.net/pdf?id=GXOC0zL0ZI
9b7e2eca-fe87-4622-abba-b0b7f34efe88,Mask-based Latent Reconstruction for Reinforcement Learning,nips.cc/media/neurips-2022/Slides/54345.pdf,openreview.net/pdf?id=-zlJOVc580
6ced9940-54dc-4775-a932-b80fefc03c27,CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning,nips.cc/media/neurips-2022/Slides/53512.pdf,openreview.net/pdf?id=WaGvb7OzySA
28be9003-2763-475b-9057-bb67dadbbab3,VideoMAE: Masked Autoencoders are Data-Efficient Learners for Self-Supervised Video Pre-Training,nips.cc/media/neurips-2022/Slides/54362.pdf,openreview.net/pdf?id=AhccnBXSne
949f4848-783e-42aa-ac12-95061bc41a44,Controllable 3D Face Synthesis with Conditional Generative Occupancy Fields,nips.cc/media/neurips-2022/Slides/55268.pdf,openreview.net/pdf?id=Qq-ge2k8uml
59e9823e-af8e-4155-81b3-f0d6dbbe54bc,Structured Energy Network As a Loss,nips.cc/media/neurips-2022/Slides/54232.pdf,openreview.net/pdf?id=F0DowhX7_x
ea445c62-814c-46c4-b451-953abdd6d98f,Interpreting Operation Selection in Differentiable Architecture Search: A Perspective from Influence-Directed Explanations,nips.cc/media/neurips-2022/Slides/53939.pdf,openreview.net/pdf?id=MPARWTuMiPh
325f4c51-6743-4f84-8277-af37c26e4973,CoupAlign: Coupling Word-Pixel with Sentence-Mask Alignments for Referring Image Segmentation,nips.cc/media/neurips-2022/Slides/54894_kp22HTL.pdf,openreview.net/pdf?id=5L-wxm0YLcZ
11196534-07ec-461c-9bcd-76416e19942f,Recommender Forest for Efficient Retrieval,nips.cc/media/neurips-2022/Slides/54988.pdf,openreview.net/pdf?id=Yc4MjP2Mnob
4a208124-db74-4788-94c6-cd9fc10856e0,Label Noise in Adversarial Training: A Novel Perspective to Study Robust Overfitting,nips.cc/media/neurips-2022/Slides/53516.pdf,openreview.net/pdf?id=9_O9mTLYJQp
976dc731-da29-4c0d-8642-98bfce7c89c0,Non-Linear Coordination Graphs,nips.cc/media/neurips-2022/Slides/54644.pdf,openreview.net/pdf?id=OcNoF7qA4t
7ca564c1-f100-4a18-852b-e74039b3ed0a,Convergence beyond the over-parameterized regime using Rayleigh quotients,nips.cc/media/neurips-2022/Slides/54755_hbu7HcE.pdf,openreview.net/pdf?id=pl279jU4GOu
54fc2850-6402-4456-8cfa-7478dbfdc3f3,"Mirror Descent with Relative Smoothness in Measure Spaces, with application to Sinkhorn and EM",nips.cc/media/neurips-2022/Slides/54912.pdf,openreview.net/pdf?id=kCU2pUrmMih
d8901c14-cc2c-4a4d-8ab3-99064d15c395,On Sample Optimality in Personalized Collaborative and Federated Learning,nips.cc/media/neurips-2022/Slides/53344.pdf,openreview.net/pdf?id=7EP90NMAoK
98ecdbe3-453e-45dc-a7c6-89982fc19921,SecureFedYJ: a safe feature Gaussianization protocol for Federated Learning,nips.cc/media/neurips-2022/Slides/54828.pdf,openreview.net/pdf?id=25XIE30VHZE
cd18cff0-0949-4af6-a41b-d5c7258cf14e,CARD: Classification and Regression Diffusion Models,nips.cc/media/neurips-2022/Slides/52972_EElHuLb.pdf,openreview.net/pdf?id=4L2zYEJ9d_
d5cc33fc-911a-4d3a-b6a7-f8ce19e2c00e,Micro and Macro Level Graph Modeling for Graph Variational Auto-Encoders,nips.cc/media/neurips-2022/Slides/54493_TeSM28C.pdf,openreview.net/pdf?id=zUbMHIxszNp
2f2a7cba-5388-4eba-86d1-2575027e6e45,Template based Graph Neural Network with Optimal Transport Distances,nips.cc/media/neurips-2022/Slides/53079.pdf,openreview.net/pdf?id=seYcx6CqPe
17d386f0-c367-4322-80a0-eb7316882bf3,A composable machine-learning approach for steady-state simulations on high-resolution grids,nips.cc/media/neurips-2022/Slides/53307.pdf,openreview.net/pdf?id=jvFTMD5QTq
b6c6de7e-e0e9-4be6-ad86-47bd2d34900b,SoteriaFL: A Unified Framework for Private Federated Learning with Communication Compression,nips.cc/media/neurips-2022/Slides/53166.pdf,openreview.net/pdf?id=tz1PRT6lfLe
6610b72b-bfda-4064-9adf-f29c044a6d40,A Unified Analysis of Mixed Sample Data Augmentation: A Loss Function Perspective,nips.cc/media/neurips-2022/Slides/55229.pdf,openreview.net/pdf?id=SLdfxFdIFeN
b3e1e18d-0625-4904-a6e1-b7f041291e84,Text Classification with Born's Rule,nips.cc/media/neurips-2022/Slides/54723.pdf,openreview.net/pdf?id=sNcn-E3uPHA
3a174281-b8b8-4d4d-a58a-c28ef3a284ea,UQGAN: A Unified Model for Uncertainty Quantification of Deep Classifiers trained via Conditional GANs,nips.cc/media/neurips-2022/Slides/54777.pdf,openreview.net/pdf?id=djOANbV2zSu
ddfcbe07-f9aa-4af5-bb3e-c41245497a0b,EcoFormer: Energy-Saving Attention with Linear Complexity,nips.cc/media/neurips-2022/Slides/55418_OFny4O0.pdf,openreview.net/pdf?id=MK_130d4Y0
f1998aaf-9eac-4a21-86ea-a22f7ab0b7ce,Global Convergence and Stability of Stochastic Gradient Descent,nips.cc/media/neurips-2022/Slides/54690.pdf,openreview.net/pdf?id=sBrS3M5lT2w
0edbe3d0-1d06-4da2-b7e3-007760a0ed8b,Efficient Risk-Averse Reinforcement Learning,nips.cc/media/neurips-2022/Slides/54925.pdf,openreview.net/pdf?id=LdAxczs3m0
c35ae23f-77b0-4b36-b65d-328fdaeb6fc5,WeightedSHAP: analyzing and improving Shapley based feature attributions,nips.cc/media/neurips-2022/Slides/54027.pdf,openreview.net/pdf?id=PRsjhKIrVg
0f2cc2df-5fdd-48d6-bcd7-cab6b2cc570c,A Unified Framework for Alternating Offline Model Training and Policy Learning,nips.cc/media/neurips-2022/Slides/52879.pdf,openreview.net/pdf?id=5yjM1sQ1uKZ
9aef4f15-11b2-42c1-b1c4-61ca22f4ed1d,Adversarial training for high-stakes reliability,nips.cc/media/neurips-2022/Slides/52876.pdf,openreview.net/pdf?id=NtJyGXo0nF
4aebe644-d526-469c-a8b7-bf539bc0d7b3,C2FAR: Coarse-to-Fine Autoregressive Networks for Precise Probabilistic Forecasting,nips.cc/media/neurips-2022/Slides/53883.pdf,openreview.net/pdf?id=lHuPdoHBxbg
3aab933c-2898-411a-81f8-029b4c8e880a,SGAM: Building a Virtual 3D World through Simultaneous Generation and Mapping,nips.cc/media/neurips-2022/Slides/55439.pdf,openreview.net/pdf?id=17KCLTbRymw
b2023806-08f3-4320-88f7-de9e391c7cde,Evaluating Latent Space Robustness and Uncertainty of EEG-ML Models under Realistic Distribution Shifts,nips.cc/media/neurips-2022/Slides/52788.pdf,openreview.net/pdf?id=KRk0lBRPpOC
77e413e5-0ffe-4fbf-8bd8-0d503e52d855,Learning Probabilistic Models from Generator Latent Spaces with Hat EBM,nips.cc/media/neurips-2022/Slides/52864.pdf,openreview.net/pdf?id=AluQNIIb_Zy
3b46bcd5-a79b-4b9d-8729-8037d2ee3f66,Deep Generalized Schrödinger Bridge,nips.cc/media/neurips-2022/Slides/54873.pdf,openreview.net/pdf?id=fp33Nsh0O5
bd782873-a477-4ddb-8d33-90f1e3dceaaa,NSNet: A General Neural Probabilistic Framework for Satisfiability Problems,nips.cc/media/neurips-2022/Slides/53766.pdf,openreview.net/pdf?id=f-FQE1fjPK
1113f40d-9ae4-4ea5-a12a-7c2b2843d54f,Matryoshka Representation Learning,nips.cc/media/neurips-2022/Slides/55321.pdf,openreview.net/pdf?id=9njZa1fm35
8d217107-0fce-49c9-ad48-10d8c1925eca,Listen to Interpret: Post-hoc Interpretability for Audio Networks with NMF,nips.cc/media/neurips-2022/Slides/54064.pdf,openreview.net/pdf?id=FhuM-kk8Pbk
c5d9532a-e3cd-44f3-a50c-bf47c4e09352,Distilling Representations from GAN Generator via Squeeze and Span,nips.cc/media/neurips-2022/Slides/53433.pdf,openreview.net/pdf?id=_P4JCoz83Mb
9ceb2887-c148-4df4-a6c5-bedcb989d95b,Q-ViT: Accurate and Fully Quantized Low-bit Vision Transformer,nips.cc/media/neurips-2022/Slides/55349.pdf,openreview.net/pdf?id=fU-m9kQe0ke
b985662a-042a-4902-aabf-1a2491271ccd,General Cutting Planes for Bound-Propagation-Based Neural Network Verification,nips.cc/media/neurips-2022/Slides/53350.pdf,openreview.net/pdf?id=5haAJAcofjc
