uuid,title,slide_url,paper_url
d61883d5-fa6d-4e01-892f-7a9d4c7523c1,Learning to Iteratively Solve Routing Problems with Dual-Aspect Collaborative Transformer,nips.cc/media/neurips-2021/Slides/25973.pdf,openreview.net/pdf?id=63pC59XOZLZ
b41b3c40-9e23-44bc-8eb1-6cea7835ceb4,Neural Relightable Participating Media Rendering,nips.cc/media/neurips-2021/Slides/26783.pdf,openreview.net/pdf?id=lkYOOQIcC0L
be180fc4-f825-4ddf-8547-0fbe2a5a459f,Self-Supervised Representation Learning on Neural Network Weights for Model Characteristic Prediction,nips.cc/media/neurips-2021/Slides/27428.pdf,openreview.net/pdf?id=F1D8buayXQT
c1b6a60a-e452-4fec-abf5-84b9c470c1d8,Pruning Randomly Initialized Neural Networks with Iterative Randomization,nips.cc/media/neurips-2021/Slides/27593.pdf,openreview.net/pdf?id=QCPY2eMXYs
5417e834-78e0-4e7a-b3b3-810d49978545,Exploiting Domain-Specific Features to Enhance Domain Generalization,nips.cc/media/neurips-2021/Slides/27747.pdf,openreview.net/pdf?id=vKxFYApxBjr
c098a02c-bf4d-41c8-a5a5-aa3f58dcad22,Learning to Generate Realistic Noisy Images via Pixel-level Noise-aware  Adversarial Training,nips.cc/media/neurips-2021/Slides/27589.pdf,openreview.net/pdf?id=Wua2zjxJdYo
a6a0e5cf-1e3a-4bb8-8556-48e3f309af5b,Neighborhood Reconstructing Autoencoders,nips.cc/media/neurips-2021/Slides/27723.pdf,openreview.net/pdf?id=_kaH2bAI3O
1c4bbbdb-553e-41aa-99b7-75815ee9c8a3,3D Pose Transfer with Correspondence Learning and Mesh Refinement,nips.cc/media/neurips-2021/Slides/27621_MsCPblG.pdf,openreview.net/pdf?id=fG01Z_unHC
bf333042-64af-473c-a8f2-d95128316913,Learning Collaborative Policies to Solve NP-hard Routing Problems,nips.cc/media/neurips-2021/Slides/27643_hvjXdxT.pdf,openreview.net/pdf?id=pDgN3l3EAF
e48ebcb1-9274-4249-8850-76f70ede2eab,Compacter: Efficient Low-Rank Hypercomplex Adapter Layers,nips.cc/media/neurips-2021/Slides/27655_ftSKIKm.pdf,openreview.net/pdf?id=bqGK5PyI6-N
31a57fd8-6691-4368-9b45-fdc356b50806,Towards Better Understanding of Training Certifiably Robust Models against Adversarial Examples,nips.cc/media/neurips-2021/Slides/26088.pdf,openreview.net/pdf?id=b18Az57ioHn
37b0a680-d685-4351-b55f-1f9130d05d95,Convex-Concave Min-Max Stackelberg Games,nips.cc/media/neurips-2021/Slides/26703_zzhBW6U.pdf,openreview.net/pdf?id=gaftyBQ4Lu
71d90440-1417-46ca-a315-4eccf4eb2064,IQ-Learn: Inverse soft-Q Learning for Imitation,nips.cc/media/neurips-2021/Slides/26537.pdf,openreview.net/pdf?id=Aeo-xqtb5p
983dccc5-fd8f-461b-95de-093b87b5253e,Policy Learning Using Weak Supervision,nips.cc/media/neurips-2021/Slides/27948.pdf,openreview.net/pdf?id=UZgQhsTYe3R
a63c375c-8db3-4061-862b-74a57a0c81c9,Learning on Random Balls is Sufficient for Estimating (Some) Graph Parameters,nips.cc/media/neurips-2021/Slides/27448.pdf,openreview.net/pdf?id=Tbq5fYViJzm
dd5b60d4-ab3f-493f-9d30-e17c461ca149,Accurately Solving Rod Dynamics with Graph Learning,nips.cc/media/neurips-2021/Slides/28850.pdf,openreview.net/pdf?id=r2uzPR4AYo
5b7d6e10-ce23-4c5d-967d-7fcd2b61ba86,Scalable Rule-Based Representation Learning for Interpretable Classification,nips.cc/media/neurips-2021/Slides/28813.pdf,openreview.net/pdf?id=q_fMLfwTAJY
eed96d1e-c846-4c60-a034-601c2d9f758b,RETRIEVE: Coreset Selection for Efficient and Robust Semi-Supervised Learning,nips.cc/media/neurips-2021/Slides/26930.pdf,openreview.net/pdf?id=jSz59N8NvUP
82fa37aa-77ba-4f3d-90d7-c3bfa89a4365,Ising Model Selection Using $\ell_{1}$-Regularized Linear Regression: A Statistical Mechanics Analysis,nips.cc/media/neurips-2021/Slides/28748.pdf,openreview.net/pdf?id=yTXtUSV-gk4
967165cc-0da1-4b82-b3be-3cb7a089f215,Bridging Non Co-occurrence with Unlabeled In-the-wild Data for Incremental Object Detection,nips.cc/media/neurips-2021/Slides/28731.pdf,openreview.net/pdf?id=1dcGJjvwl2h
82509ff2-e9d5-4827-99f0-e4769637aa90,Vector-valued Distance and Gyrocalculus on the Space of Symmetric Positive Definite Matrices,nips.cc/media/neurips-2021/Slides/28702.pdf,openreview.net/pdf?id=9uXILaIam0
d09ea594-67bf-4c04-a87a-44299b9c0c61,Credit Assignment in Neural Networks through Deep Feedback Control,nips.cc/media/neurips-2021/Slides/27615.pdf,openreview.net/pdf?id=REXvo_lsQS9
7ab1cbd0-6a6a-43fb-92f3-97388b11b5db,Learning from Inside: Self-driven Siamese Sampling and Reasoning for Video Question Answering,nips.cc/media/neurips-2021/Slides/28659_kPlaiiX.pdf,openreview.net/pdf?id=lDVeaQIScg
112d5fe9-b3b2-418b-8a84-2e94604fcc2c,Linear Convergence of Gradient Methods for Estimating Structured Transition Matrices in High-dimensional Vector Autoregressive Models,nips.cc/media/neurips-2021/Slides/28633.pdf,openreview.net/pdf?id=dsevgAwUH4m
1abbc1e7-54d2-4564-8a0a-e402837eb8e9,Latent Equilibrium: A unified learning theory for arbitrarily fast computation with arbitrarily slow neurons,nips.cc/media/neurips-2021/Slides/27114.pdf,openreview.net/pdf?id=an8FSGbuCw
1b2bd45a-3d4a-4caa-9f73-ca318f54f797,Probabilistic Entity Representation Model for Reasoning over Knowledge Graphs,nips.cc/media/neurips-2021/Slides/28532.pdf,openreview.net/pdf?id=ACV8iBHtbR
77962c1f-b284-4003-b5f3-8ffb52323f18,Learning Causal Semantic Representation for Out-of-Distribution Prediction,nips.cc/media/neurips-2021/Slides/27172.pdf,openreview.net/pdf?id=-msETI57gCH
81ea5150-5bfc-41a9-9ef0-c8f61f9957e0,Learnability of Linear Thresholds from Label Proportions,nips.cc/media/neurips-2021/Slides/26900.pdf,openreview.net/pdf?id=5BnaKeEwuYk
bc2cb5fb-a2aa-4c3c-bdac-132d8262ab1a,Modality-Agnostic Topology Aware Localization,nips.cc/media/neurips-2021/Slides/28423.pdf,openreview.net/pdf?id=3v6n7458GAq
9005a098-43b3-42a5-b377-1f2f1e3591b3,Action-guided 3D Human Motion Prediction,nips.cc/media/neurips-2021/Slides/27231.pdf,openreview.net/pdf?id=ffj1YFEMqvn
fb9996fd-c9c8-4af5-8881-d20592588bdd,Differentiable Learning Under Triage,nips.cc/media/neurips-2021/Slides/28375.pdf,openreview.net/pdf?id=bdA60x7yG0T
4cd82ea2-4e73-4ed3-90da-2e82f8922866,TestRank: Bringing Order into Unlabeled Test Instances for Deep Learning Tasks,nips.cc/media/neurips-2021/Slides/27266.pdf,openreview.net/pdf?id=W-agFo22-TS
64dcf04b-d9bd-437d-8acf-bb9b4bfae091,Learning to dehaze with polarization,nips.cc/media/neurips-2021/Slides/27861_jl7iVYK.pdf,openreview.net/pdf?id=Ua9Vi0QqwD4
aad6c5da-e4d6-40c7-8458-8fbe59ec02c8,Differentiable Synthesis of Program Architectures,nips.cc/media/neurips-2021/Slides/26595.pdf,openreview.net/pdf?id=ivXd1iOKx9M
8e2c0c42-fb75-40f7-9fb4-bf90ac5e2013,Few-Shot Object Detection via Association and DIscrimination,nips.cc/media/neurips-2021/Slides/28320.pdf,openreview.net/pdf?id=XjIm8hOCxTm
bb6f7343-0890-45f3-aacb-95dded158331,Coarse-to-fine Animal Pose and Shape Estimation,nips.cc/media/neurips-2021/Slides/28324.pdf,openreview.net/pdf?id=HxuQiq1SnyS
0e07843b-ca23-4223-994a-34e48d6ca137,VAST: Value Function Factorization with Variable Agent Sub-Teams,nips.cc/media/neurips-2021/Slides/27293.pdf,openreview.net/pdf?id=hyJKKIhfxxT
bd4ae0fc-bc55-4915-9393-78ec03d713c9,Distilling Object Detectors with Feature Richness,nips.cc/media/neurips-2021/Slides/28209.pdf,openreview.net/pdf?id=_bOfK2k_7R
6b2c9eac-7839-4305-98e1-f802bb37a3df,The Image Local Autoregressive Transformer,nips.cc/media/neurips-2021/Slides/28233.pdf,openreview.net/pdf?id=6mEWjDYJeE-
ff47f351-31af-4920-b501-671116a40c86,Using Random Effects to Account for High-Cardinality Categorical Features and Repeated Measures in Deep Neural Networks,nips.cc/media/neurips-2021/Slides/28784.pdf,openreview.net/pdf?id=8hLuUnBwfM2
d359517e-478d-4aad-b50f-9ebbbac4a6fe,All Tokens Matter: Token Labeling for Training Better Vision Transformers,nips.cc/media/neurips-2021/Slides/28187.pdf,openreview.net/pdf?id=2vubO341F_E
8b2c8403-db7e-48a5-8ca2-785abf3afc7f,Shape from Blur: Recovering Textured 3D Shape and Motion of Fast Moving Objects,nips.cc/media/neurips-2021/Slides/27362.pdf,openreview.net/pdf?id=CyZF4CLnQ8D
f446d2af-c255-4924-8d58-581b09de9646,FlexMatch: Boosting Semi-Supervised Learning with Curriculum Pseudo Labeling,nips.cc/media/neurips-2021/Slides/27400.pdf,openreview.net/pdf?id=3qMwV98zLIk
0b55886e-908c-49a4-8830-ede9391880ec,Interpreting Representation Quality of DNNs for 3D Point Cloud Processing,nips.cc/media/neurips-2021/Slides/27421.pdf,openreview.net/pdf?id=QMG2bzvk5HV
72b6efff-ebd2-41ec-8d94-91898614b12a,Distilling Image Classifiers in Object Detectors,nips.cc/media/neurips-2021/Slides/27445.pdf,openreview.net/pdf?id=tCYjE8Pf2Zg
04a26100-0d82-4094-ade1-aeb926834689,Learning Conjoint Attentions for Graph Neural Nets,nips.cc/media/neurips-2021/Slides/27485.pdf,openreview.net/pdf?id=SMU_hbhhEQ
736c07cc-d829-413e-8b6c-fd44ad7d0494,Hard-Attention for Scalable Image Classification,nips.cc/media/neurips-2021/Slides/27493.pdf,openreview.net/pdf?id=_6DawVPqyl
1e16f4d0-df28-4d23-b787-909399dd40e3,Shape your Space: A Gaussian Mixture Regularization Approach to Deterministic Autoencoders,nips.cc/media/neurips-2021/Slides/27498_iDCWAUN.pdf,openreview.net/pdf?id=WybjTtCKfGi
3f63bc2a-2168-4b13-b96b-e84759755aee,Fast Abductive Learning by Similarity-based Consistency Optimization,nips.cc/media/neurips-2021/Slides/27930.pdf,openreview.net/pdf?id=UMrf6F4Tg9c
20ffb97b-7ff1-4843-bdbc-4c326bd716a4,"PTR: A Benchmark for Part-based Conceptual, Relational, and Physical Reasoning",nips.cc/media/neurips-2021/Slides/26694.pdf,openreview.net/pdf?id=dTp-VUFDIB
bbce9f54-2d54-4974-af2d-89fc1b662aa0,MixACM: Mixup-Based Robustness Transfer via Distillation of Activated Channel Maps,nips.cc/media/neurips-2021/Slides/27536.pdf,openreview.net/pdf?id=NrEwQwhPODl
ce6299dc-3273-43b3-8077-bfee6b3c54e3,Towards a Unified Game-Theoretic View of Adversarial Perturbations and Robustness,nips.cc/media/neurips-2021/Slides/27564.pdf,openreview.net/pdf?id=fMaIxda5Y6K
d1011815-a02a-4eb7-bcc5-03f296f12170,Towards Efficient and Effective Adversarial Training,nips.cc/media/neurips-2021/Slides/26270.pdf,openreview.net/pdf?id=kuK2VARZGnI
fc29e6a5-f695-4f97-9a6c-39c2c5698e39,Variance-Aware Off-Policy Evaluation with Linear Function Approximation,nips.cc/media/neurips-2021/Slides/28068.pdf,openreview.net/pdf?id=FKmcLhJ4mn
1cb8437d-403b-4407-8247-48a86fc5bdd8,ResNEsts and DenseNEsts: Block-based DNN Models with Improved Representation Guarantees,nips.cc/media/neurips-2021/Slides/26473_daF4xSe.pdf,openreview.net/pdf?id=IROqhpEha8
64c864f4-e5d1-4492-8c93-b4e4223d3d2e,A Law of Iterated Logarithm for Multi-Agent Reinforcement Learning,nips.cc/media/neurips-2021/Slides/26344.pdf,openreview.net/pdf?id=6veB3MCD-bu
5cec8b0d-4c68-4adc-85ca-6e026c6f3363,SEAL: Self-supervised Embodied Active Learning using Exploration and 3D Consistency,nips.cc/media/neurips-2021/Slides/26316.pdf,openreview.net/pdf?id=guHXB1dcD3l
606cec13-b2fc-4f60-94f5-2a8e8487ca2e,Topological Detection of Trojaned Neural Networks,nips.cc/media/neurips-2021/Slides/26328.pdf,openreview.net/pdf?id=1r2EannVuIA
6bec6969-097e-4cfc-b52c-f87810c97ff4,Multiple Descent: Design Your Own Generalization Curve,nips.cc/media/neurips-2021/Slides/28501.pdf,openreview.net/pdf?id=rh0vIXw6i33
2cfdaa95-416d-482d-ae29-d26969a52724,SADGA: Structure-Aware Dual Graph Aggregation Network for Text-to-SQL,nips.cc/media/neurips-2021/Slides/26032.pdf,openreview.net/pdf?id=NJg6R1ATGpe
a588b6dc-e020-415b-90cd-f14105a60078,On the Value of Interaction and Function Approximation in Imitation Learning,nips.cc/media/neurips-2021/Slides/27828.pdf,openreview.net/pdf?id=Xa9Ba6NsJ6
ff625abf-5d12-4c1a-a83e-0963d45f85e8,Best of Both Worlds: Practical and Theoretically Optimal Submodular Maximization in Parallel,nips.cc/media/neurips-2021/Slides/27955.pdf,openreview.net/pdf?id=Ri2G086_3v
a9a035eb-c94a-446a-a35f-39bd87ab0112,Reinforcement Learning in Linear MDPs: Constant Regret and Representation Selection,nips.cc/media/neurips-2021/Slides/25964.pdf,openreview.net/pdf?id=t0r2M-ndcaJ
137b209e-ec49-4e68-89d7-89e32cc21a7f,Particle Dual Averaging: Optimization of Mean Field Neural Network with Global Convergence Rate Analysis,nips.cc/media/neurips-2021/Slides/26255.pdf,openreview.net/pdf?id=jbcRU9dkxs
6d895e39-2f40-4881-a8f8-187aecb086d0,Scaling Neural Tangent Kernels via Sketching and Random Features,nips.cc/media/neurips-2021/Slides/28204.pdf,openreview.net/pdf?id=vIRFiA658rh
e27a9693-8856-445c-a47e-7343265e4f6e,Bridging Offline Reinforcement Learning and Imitation Learning: A Tale of Pessimism,nips.cc/media/neurips-2021/Slides/27227.pdf,openreview.net/pdf?id=G8A_Nl0yim6
1da470b2-2f5b-4aed-9d85-64aae330c3bd,Class-Disentanglement and Applications in Adversarial Detection and Defense,nips.cc/media/neurips-2021/Slides/26667.pdf,openreview.net/pdf?id=jFMzBeLyTc0
d019c54e-cb77-4281-86af-d9ee40b5a2d9,On the Stochastic Stability of Deep Markov Models,nips.cc/media/neurips-2021/Slides/28603.pdf,openreview.net/pdf?id=Z2ZWIvNeVUl
d8dea783-8131-4dee-8a6f-8849ae8d793a,Robust Optimization for Multilingual Translation with Imbalanced Data,nips.cc/media/neurips-2021/Slides/28610.pdf,openreview.net/pdf?id=Rv3vp-JDUSJ
e189c560-e94e-4fef-bbe6-4ad21d9c529a,CO-PILOT: COllaborative Planning and reInforcement Learning On sub-Task curriculum,nips.cc/media/neurips-2021/Slides/27447.pdf,openreview.net/pdf?id=uz_2t6VZby
fe3bb6dd-8308-47fe-8f48-8d09eaf24d90,NAS-Bench-x11 and the Power of Learning Curves,nips.cc/media/neurips-2021/Slides/26647.pdf,openreview.net/pdf?id=V8PcLz1NoQ0
08180bfd-d01b-4cac-a33c-c90c76113373,Lifelong Domain Adaptation via Consolidated Internal Distribution,nips.cc/media/neurips-2021/Slides/28015_kt0kTnC.pdf,openreview.net/pdf?id=lpW-UP8VKcg
8790b574-1fe7-4efe-9e0d-ee9592e2c1a4,Open Rule Induction,nips.cc/media/neurips-2021/Slides/27468_rotF5wV.pdf,openreview.net/pdf?id=Tku-9lhJC5
f59f96ff-3798-43af-ade1-88c61a652036,TransMIL: Transformer based Correlated Multiple Instance Learning for Whole Slide Image Classification,nips.cc/media/neurips-2021/Slides/28801.pdf,openreview.net/pdf?id=LKUfuWxajHc
0bb388aa-f6be-45aa-9f92-66b79cab67ca,CHIP: CHannel Independence-based Pruning for Compact Neural Networks,nips.cc/media/neurips-2021/Slides/25920.pdf,openreview.net/pdf?id=EmeWbcWORRg
56263f3e-fd31-4f21-a42f-9cf4ae494a32,Training Feedback Spiking Neural Networks by Implicit Differentiation on the Equilibrium State,nips.cc/media/neurips-2021/Slides/28803.pdf,openreview.net/pdf?id=f2Llmm_z5Sm
2a93bd82-abc3-47bf-804d-15020777db44,Neural Bellman-Ford Networks: A General Graph Neural Network Framework for Link Prediction,nips.cc/media/neurips-2021/Slides/27591.pdf,openreview.net/pdf?id=DEsIX_D_vR
18082712-dfae-4094-a8e9-4f81c63d7d81,How Modular should Neural Module Networks Be for Systematic Generalization?,nips.cc/media/neurips-2021/Slides/26740.pdf,openreview.net/pdf?id=dwY40cSK-dt
de7d23af-fe2a-4f92-be43-e9348e47c7a2,Diversity Enhanced Active Learning with Strictly Proper Scoring Rules,nips.cc/media/neurips-2021/Slides/27673.pdf,openreview.net/pdf?id=S74dteBBSVO
1ded1c7e-94a6-45c3-8ef5-823819cdde06,Evaluating Efficient Performance Estimators of Neural Architectures,nips.cc/media/neurips-2021/Slides/26776.pdf,openreview.net/pdf?id=Esd7tGH3Spl
95eaa098-c5f9-42f9-955d-5059219d5847,Federated Split Task-Agnostic  Vision Transformer for COVID-19 CXR Diagnosis,nips.cc/media/neurips-2021/Slides/27669.pdf,openreview.net/pdf?id=Ggikq6Tdxch
1a9dd1f6-c59d-4420-bf0c-918ea4a7b7ab,Posterior Collapse and Latent Variable Non-identifiability,nips.cc/media/neurips-2021/Slides/27931.pdf,openreview.net/pdf?id=ejAu7ugNj_M
6df93690-3fef-4b80-b036-125a3b0508f5,Adversarial Attack Generation Empowered by Min-Max Optimization,nips.cc/media/neurips-2021/Slides/27929.pdf,openreview.net/pdf?id=xlNpxfGMTTu
ee33220c-e1ea-409d-a103-a6c1a14acbe0,Efficient Mirror Descent Ascent Methods for Nonsmooth Minimax Problems,nips.cc/media/neurips-2021/Slides/26760.pdf,openreview.net/pdf?id=3EuMT2Lqn4q
9ab7c67d-0fb2-42ff-b0df-6ac32a2a478c,Neural Active Learning with Performance Guarantees,nips.cc/media/neurips-2021/Slides/26787.pdf,openreview.net/pdf?id=iPHnzuU6S94
d2cf1c7c-273c-48bb-8cee-3a314ed100e9,A Consciousness-Inspired Planning Agent for Model-Based Reinforcement Learning,nips.cc/media/neurips-2021/Slides/28261.pdf,openreview.net/pdf?id=jh1lAmTMOJp
299092ab-c756-44f4-97df-18bfd9031915,Counterbalancing Learning and Strategic Incentives in Allocation Markets,nips.cc/media/neurips-2021/Slides/27049.pdf,openreview.net/pdf?id=vFKvKIwcHw9
20776423-8564-49aa-8d80-010494305309,Graph Neural Networks with Adaptive Residual,nips.cc/media/neurips-2021/Slides/26726_1Q9VQuQ.pdf,openreview.net/pdf?id=hfkER_KJiNw
900a4a1a-0342-4add-926a-4c0c5e9753c4,TNASP: A Transformer-based NAS Predictor with a Self-evolution Framework,nips.cc/media/neurips-2021/Slides/26469.pdf,openreview.net/pdf?id=_aJnkoYKj6s
a0d338a9-b02a-49e8-8623-6f14d6a22282,Permuton-induced Chinese Restaurant Process,nips.cc/media/neurips-2021/Slides/26599.pdf,openreview.net/pdf?id=hhkyM3ib9e6
6fa8c736-5ca1-4b71-bc67-421516b27143,Fault-Tolerant Federated Reinforcement Learning with Theoretical Guarantee,nips.cc/media/neurips-2021/Slides/28144.pdf,openreview.net/pdf?id=ospGnpuf6L
f7320924-fc44-4ccb-908e-ae91dbb79ee8,"Three Operator Splitting with Subgradients, Stochastic Gradients, and Adaptive Learning Rates",nips.cc/media/neurips-2021/Slides/27232_2HsARCH.pdf,openreview.net/pdf?id=crnXK0jC2F
1cac5de6-cfa5-4cd7-828d-615a448f6b9c,Differentiable Quality Diversity,nips.cc/media/neurips-2021/Slides/27402.pdf,openreview.net/pdf?id=uJGObgFU0lU
42dc1045-ef5f-40b1-b0d0-ae06b62a8534,A Convergence Analysis of Gradient Descent on Graph Neural Networks,nips.cc/media/neurips-2021/Slides/27132.pdf,openreview.net/pdf?id=vCWztO0ppL
32c2710a-da64-44b4-8e79-6d22a66b01f4,Reliable and Trustworthy Machine Learning for Health Using Dataset Shift Detection,nips.cc/media/neurips-2021/Slides/28470.pdf,openreview.net/pdf?id=hNMOSUxE8o6
ee1ec432-2de4-4f1b-91fd-0a33258a69db,PlayVirtual: Augmenting Cycle-Consistent Virtual Trajectories for Reinforcement Learning,nips.cc/media/neurips-2021/Slides/26236.pdf,openreview.net/pdf?id=GSHFVNejxs7
d8483bdc-3629-4d4c-b643-8e6939d6e78d,Integrating Tree Path in Transformer for Code Representation,nips.cc/media/neurips-2021/Slides/26141.pdf,openreview.net/pdf?id=kavMEjaWuGkK
14d5c139-2266-458b-9990-526ccc2fd948,Analyzing the Generalization Capability of SGLD Using Properties of Gaussian Channels,nips.cc/media/neurips-2021/Slides/28080.pdf,openreview.net/pdf?id=t-7Jx48oaG
0300b054-1bfc-4da5-880a-b74c4121d126,ImageBART: Bidirectional Context with Multinomial Diffusion for Autoregressive Image Synthesis,nips.cc/media/neurips-2021/Slides/26261.pdf,openreview.net/pdf?id=-1AAgrS5FF
b85be559-61cc-43b3-980b-bc3db88b8592,Hessian Eigenspectra of More Realistic Nonlinear Models,nips.cc/media/neurips-2021/Slides/27972.pdf,openreview.net/pdf?id=o-RYNVOlxA8
abfb5d9a-6c07-4c73-a330-ab84b4b7c77c,Faster Non-asymptotic Convergence for Double Q-learning,nips.cc/media/neurips-2021/Slides/26004.pdf,openreview.net/pdf?id=ZLwBKuGlY_
e66d35ec-f7d6-4382-a161-39bf3c3d7a3a,CorticalFlow: A Diffeomorphic Mesh Transformer Network for Cortical Surface Reconstruction,nips.cc/media/neurips-2021/Slides/26047.pdf,openreview.net/pdf?id=wDI6CNTR3yP
32a3b85c-f478-4051-84cd-dbacc3e70f2b,Bridging the Gap Between Practice and PAC-Bayes Theory in Few-Shot Meta-Learning,nips.cc/media/neurips-2021/Slides/28476.pdf,openreview.net/pdf?id=4S4nbt-rD6
090c5722-79b1-41ac-962f-9a664964183a,Fast Tucker Rank Reduction for Non-Negative Tensors Using Mean-Field Approximation,nips.cc/media/neurips-2021/Slides/27204.pdf,openreview.net/pdf?id=RwdHpzTTGl
6c02e530-2520-46cb-811b-06623cde5687,NEO: Non Equilibrium Sampling on the Orbits of a Deterministic Transform,nips.cc/media/neurips-2021/Slides/27454.pdf,openreview.net/pdf?id=76tTYokjtG
4ccc9a20-ea20-4241-8eb5-a1d2a84722a0,Learning interaction rules from multi-animal trajectories via augmented behavioral models,nips.cc/media/neurips-2021/Slides/28837_KS6jfBC.pdf,openreview.net/pdf?id=aMxdmZTH8b
bb8943fc-5432-41cc-96d1-b046431eb1b0,Universal Off-Policy Evaluation,nips.cc/media/neurips-2021/Slides/28799.pdf,openreview.net/pdf?id=09D1DIEHrJO
4cfad620-aab1-4514-96a0-e3c43d28a690,Tactical Optimism and Pessimism for Deep Reinforcement Learning,nips.cc/media/neurips-2021/Slides/28788.pdf,openreview.net/pdf?id=a4WgjcLeZIn
7d970bf9-ebfb-4b2f-9c65-c640a44c2cc7,Width-based Lookaheads with Learnt Base Policies and Heuristics Over the Atari-2600 Benchmark,nips.cc/media/neurips-2021/Slides/27838.pdf,openreview.net/pdf?id=U0k2DVAED5
9c6ba1dd-0aaf-4442-ad46-25b5a76dfc9e,CANITA: Faster Rates for Distributed Convex Optimization with Communication Compression,nips.cc/media/neurips-2021/Slides/28335.pdf,openreview.net/pdf?id=eNB4WXnNczJ
cc8a24d4-3e31-4a03-ac6e-d299e30b56bb,Uncertainty-Driven Loss for Single Image Super-Resolution,nips.cc/media/neurips-2021/Slides/28304_H8hmaRK.pdf,openreview.net/pdf?id=MXmmuhJYPdU
7cb411e4-0dd9-42b2-b119-b369a43c22a5,"LLC: Accurate, Multi-purpose Learnt Low-dimensional Binary Codes",nips.cc/media/neurips-2021/Slides/28260.pdf,openreview.net/pdf?id=oiq92o1EFg1
b0efda60-ead1-47ec-a8d5-c07688123c8e,Learning Interpretable Decision Rule Sets: A Submodular Optimization Approach,nips.cc/media/neurips-2021/Slides/28145.pdf,openreview.net/pdf?id=pZHGKM9mAp
0fc082dc-42f3-4f61-a3df-d5f686de3d6d,Necessary and sufficient graphical conditions for optimal adjustment sets in causal graphical models with hidden variables,nips.cc/media/neurips-2021/Slides/28071.pdf,openreview.net/pdf?id=s6MWPKgL5XB
fef0ed93-6515-44a1-b895-dead251b42ee,See More for Scene: Pairwise Consistency Learning for Scene Classification,nips.cc/media/neurips-2021/Slides/27937.pdf,openreview.net/pdf?id=NWYlZ5z8Q-R
16026aec-8003-4703-9444-4ea8b81f7863,Variational Automatic Curriculum Learning for Sparse-Reward Cooperative Multi-Agent Problems,nips.cc/media/neurips-2021/Slides/27914.pdf,openreview.net/pdf?id=zlhpIYub2d0
b9061446-7648-4f40-ba2d-b6dfbb931a4d,Graphical Models in Heavy-Tailed Markets,nips.cc/media/neurips-2021/Slides/27885.pdf,openreview.net/pdf?id=w1FvEPcwTnI
f0a37aa9-1005-4f68-9a76-141a14316133,Deep Contextual Video Compression,nips.cc/media/neurips-2021/Slides/27854.pdf,openreview.net/pdf?id=evqzNxmXsl3
3a174b27-de5d-40aa-af65-537972fcc050,Anti-Backdoor Learning: Training Clean Models on Poisoned Data,nips.cc/media/neurips-2021/Slides/27835.pdf,openreview.net/pdf?id=cAw860ncLRW
2728e7e8-e643-44c6-bbaa-799aa8077367,What can linearized neural networks actually say about generalization?,nips.cc/media/neurips-2021/Slides/27721.pdf,openreview.net/pdf?id=KLS346_Asf
69faae50-1758-4629-bc08-9a53a3f50dc5,Counterexample Guided RL Policy Refinement Using Bayesian Optimization,nips.cc/media/neurips-2021/Slides/27698.pdf,openreview.net/pdf?id=bayZPpw9lM
3279537c-51db-4356-86d0-cd45050123fb,Adversarial Reweighting for Partial Domain Adaptation,nips.cc/media/neurips-2021/Slides/27601_6c3WB3e.pdf,openreview.net/pdf?id=f5liPryFRoA
7fc9b961-b50d-4b2e-85a4-2c545734c9bf,From Canonical Correlation Analysis to Self-supervised Graph Neural Networks,nips.cc/media/neurips-2021/Slides/27548.pdf,openreview.net/pdf?id=X3TdREzbZN
ac910998-0cd4-4330-afac-ba24585aacfe,Co-evolution Transformer for Protein Contact Prediction,nips.cc/media/neurips-2021/Slides/27506.pdf,openreview.net/pdf?id=PcpExudEmDd
4fe8966b-8b35-4cf2-b2be-39d914355620,Diversity Matters When Learning From Ensembles,nips.cc/media/neurips-2021/Slides/27367.pdf,openreview.net/pdf?id=f_eOQN87eXc
55b26877-6379-4610-a5a4-6d8683aa7015,Scalable Quasi-Bayesian Inference for Instrumental Variable Regression,nips.cc/media/neurips-2021/Slides/28454.pdf,openreview.net/pdf?id=ngiUsn5EIt
c8237308-97f8-41ca-a5a3-8235d8370e94,Gradient Inversion with Generative Image Prior,nips.cc/media/neurips-2021/Slides/27238.pdf,openreview.net/pdf?id=x9jS8pX3dkx
2a1e9f4d-8b40-4d11-89b0-b7cf1d556270,Intermediate Layers Matter in Momentum Contrastive Self Supervised Learning,nips.cc/media/neurips-2021/Slides/27214.pdf,openreview.net/pdf?id=M5j42PvY65V
f0a54518-dc0b-4bed-8085-e17b08f2a631,Manifold Topology Divergence: a Framework for Comparing Data Manifolds. ,nips.cc/media/neurips-2021/Slides/27062.pdf,openreview.net/pdf?id=Fj6kQJbHwM9
47fec2ab-1293-4d1f-a5ce-95ead8496850,One Loss for All: Deep Hashing with a Single Cosine Similarity based Learning Objective,nips.cc/media/neurips-2021/Slides/26830.pdf,openreview.net/pdf?id=2pJZSVcSZz
44157b71-3e87-497d-b066-958b9359b0ef,Revisit Multimodal Meta-Learning through the Lens of Multi-Task Learning,nips.cc/media/neurips-2021/Slides/26742.pdf,openreview.net/pdf?id=V5prUHOrOP4
